,year,brand,model,mileage,D_rate,PC
76382,2012,MAZDA,CX-9 GRAND,50644,7,9
76383,2015,MAZDA,CX-5,59989,3,9
76384,2017,MAZDA,CX-5 GRAND,8018,3,9
76385,2017,MAZDA,CX-5,5539,6,9
76386,2015,MAZDA,CX-5,25989,6,9
76387,2015,MAZDA,CX-5 GRAND,33710,6,9
76388,2015,MAZDA,CX-5,18708,6,9
76389,2016,MAZDA,CX-5 GRAND,20692,8,9
76390,2017,MAZDA,CX-3,4229,6,9
76391,2015,MAZDA,CX-5,40372,9,9
76392,2016,MAZDA,CX-5 GRAND,47735,8,9
76393,2015,MAZDA,CX-5 GRAND,33427,7,9
76394,2016,MAZDA,CX-5,29228,7,9
76395,2016,MAZDA,CX-5,19389,7,9
76396,2009,MAZDA,TRIBUTE,78280,8,9
76397,2012,MAZDA,CX-9 GRAND,50644,7,9
76398,2015,MAZDA,CX-5,59989,3,9
76399,2017,MAZDA,CX-5 GRAND,8018,3,9
76400,2017,MAZDA,CX-5,5539,6,9
76401,2015,MAZDA,CX-5,25989,6,9
76402,2015,MAZDA,CX-5 GRAND,33710,6,9
76403,2015,MAZDA,CX-5,18708,6,9
76404,2016,MAZDA,CX-5 GRAND,20692,8,9
76405,2017,MAZDA,CX-3,4229,6,9
76406,2015,MAZDA,CX-5,40372,9,9
76407,2016,MAZDA,CX-5 GRAND,47735,8,9
76408,2015,MAZDA,CX-5 GRAND,33427,7,9
76409,2016,MAZDA,CX-5,29228,7,9
76410,2016,MAZDA,CX-5,19389,7,9
76411,2009,MAZDA,TRIBUTE,78280,8,9
76412,2012,MAZDA,CX-9 GRAND,50644,7,9
76413,2015,MAZDA,CX-5,59989,3,9
76414,2017,MAZDA,CX-5 GRAND,8018,3,9
76415,2017,MAZDA,CX-5,5539,6,9
76416,2015,MAZDA,CX-5,25989,6,9
76417,2015,MAZDA,CX-5 GRAND,33710,6,9
76418,2015,MAZDA,CX-5,18708,6,9
76419,2016,MAZDA,CX-5 GRAND,20692,8,9
76420,2017,MAZDA,CX-3,4229,6,9
76421,2015,MAZDA,CX-5,40372,9,9
76422,2016,MAZDA,CX-5 GRAND,47735,8,9
76423,2015,MAZDA,CX-5 GRAND,33427,7,9
76424,2016,MAZDA,CX-5,29228,7,9
76425,2016,MAZDA,CX-5,19389,7,9
76426,2009,MAZDA,TRIBUTE,78280,8,9
76427,2012,MAZDA,CX-9 GRAND,50644,7,9
76428,2015,MAZDA,CX-5,59989,3,9
76429,2017,MAZDA,CX-5 GRAND,8018,3,9
76430,2017,MAZDA,CX-5,5539,6,9
76431,2015,MAZDA,CX-5,25989,6,9
76432,2015,MAZDA,CX-5 GRAND,33710,6,9
76433,2015,MAZDA,CX-5,18708,6,9
76434,2016,MAZDA,CX-5 GRAND,20692,8,9
76435,2017,MAZDA,CX-3,4229,6,9
76436,2015,MAZDA,CX-5,40372,9,9
76437,2016,MAZDA,CX-5 GRAND,47735,8,9
76438,2015,MAZDA,CX-5 GRAND,33427,7,9
76439,2016,MAZDA,CX-5,29228,7,9
76440,2016,MAZDA,CX-5,19389,7,9
76441,2009,MAZDA,TRIBUTE,78280,8,9
76442,2012,MAZDA,CX-9 GRAND,50644,7,9
76443,2015,MAZDA,CX-5,59989,3,9
76444,2017,MAZDA,CX-5 GRAND,8018,3,9
76445,2017,MAZDA,CX-5,5539,6,9
76446,2015,MAZDA,CX-5,25989,6,9
76447,2015,MAZDA,CX-5 GRAND,33710,6,9
76448,2015,MAZDA,CX-5,18708,6,9
76449,2016,MAZDA,CX-5 GRAND,20692,8,9
76450,2017,MAZDA,CX-3,4229,6,9
76451,2015,MAZDA,CX-5,40372,9,9
76452,2016,MAZDA,CX-5 GRAND,47735,8,9
76453,2015,MAZDA,CX-5 GRAND,33427,7,9
76454,2016,MAZDA,CX-5,29228,7,9
76455,2016,MAZDA,CX-5,19389,7,9
76456,2009,MAZDA,TRIBUTE,78280,8,9
76457,2012,MAZDA,CX-9 GRAND,50644,7,9
76458,2015,MAZDA,CX-5,59989,3,9
76459,2017,MAZDA,CX-5 GRAND,8018,3,9
76460,2017,MAZDA,CX-5,5539,6,9
76461,2015,MAZDA,CX-5,25989,6,9
76462,2015,MAZDA,CX-5 GRAND,33710,6,9
76463,2015,MAZDA,CX-5,18708,6,9
76464,2016,MAZDA,CX-5 GRAND,20692,8,9
76465,2017,MAZDA,CX-3,4229,6,9
76466,2015,MAZDA,CX-5,40372,9,9
76467,2016,MAZDA,CX-5 GRAND,47735,8,9
76468,2015,MAZDA,CX-5 GRAND,33427,7,9
76469,2016,MAZDA,CX-5,29228,7,9
76470,2016,MAZDA,CX-5,19389,7,9
76471,2009,MAZDA,TRIBUTE,78280,8,9
76472,2012,MAZDA,CX-9 GRAND,50644,7,9
76473,2015,MAZDA,CX-5,59989,3,9
76474,2017,MAZDA,CX-5 GRAND,8018,3,9
76475,2017,MAZDA,CX-5,5539,6,9
76476,2015,MAZDA,CX-5,25989,6,9
76477,2015,MAZDA,CX-5 GRAND,33710,6,9
76478,2015,MAZDA,CX-5,18708,6,9
76479,2016,MAZDA,CX-5 GRAND,20692,8,9
76480,2017,MAZDA,CX-3,4229,6,9
76481,2015,MAZDA,CX-5,40372,9,9
76482,2016,MAZDA,CX-5 GRAND,47735,8,9
76483,2015,MAZDA,CX-5 GRAND,33427,7,9
76484,2016,MAZDA,CX-5,29228,7,9
76485,2016,MAZDA,CX-5,19389,7,9
76486,2009,MAZDA,TRIBUTE,78280,8,9
76487,2012,MAZDA,CX-9 GRAND,50644,7,9
76488,2015,MAZDA,CX-5,59989,3,9
76489,2017,MAZDA,CX-5 GRAND,8018,3,9
76490,2017,MAZDA,CX-5,5539,6,9
76491,2015,MAZDA,CX-5,25989,6,9
76492,2015,MAZDA,CX-5 GRAND,33710,6,9
76493,2015,MAZDA,CX-5,18708,6,9
76494,2016,MAZDA,CX-5 GRAND,20692,8,9
76495,2017,MAZDA,CX-3,4229,6,9
76496,2015,MAZDA,CX-5,40372,9,9
76497,2016,MAZDA,CX-5 GRAND,47735,8,9
76498,2015,MAZDA,CX-5 GRAND,33427,7,9
76499,2016,MAZDA,CX-5,29228,7,9
76500,2016,MAZDA,CX-5,19389,7,9
76501,2009,MAZDA,TRIBUTE,78280,8,9
76502,2012,MAZDA,CX-9 GRAND,50644,7,9
76503,2015,MAZDA,CX-5,59989,3,9
76504,2017,MAZDA,CX-5 GRAND,8018,3,9
76505,2017,MAZDA,CX-5,5539,6,9
76506,2015,MAZDA,CX-5,25989,6,9
76507,2015,MAZDA,CX-5 GRAND,33710,6,9
76508,2015,MAZDA,CX-5,18708,6,9
76509,2016,MAZDA,CX-5 GRAND,20692,8,9
76510,2017,MAZDA,CX-3,4229,6,9
76511,2015,MAZDA,CX-5,40372,9,9
76512,2016,MAZDA,CX-5 GRAND,47735,8,9
76513,2015,MAZDA,CX-5 GRAND,33427,7,9
76514,2016,MAZDA,CX-5,29228,7,9
76515,2016,MAZDA,CX-5,19389,7,9
76516,2009,MAZDA,TRIBUTE,78280,8,9
76517,2012,MAZDA,CX-9 GRAND,50644,7,9
76518,2015,MAZDA,CX-5,59989,3,9
76519,2017,MAZDA,CX-5 GRAND,8018,3,9
76520,2017,MAZDA,CX-5,5539,6,9
76521,2015,MAZDA,CX-5,25989,6,9
76522,2015,MAZDA,CX-5 GRAND,33710,6,9
76523,2015,MAZDA,CX-5,18708,6,9
76524,2016,MAZDA,CX-5 GRAND,20692,8,9
76525,2017,MAZDA,CX-3,4229,6,9
76526,2015,MAZDA,CX-5,40372,9,9
76527,2016,MAZDA,CX-5 GRAND,47735,8,9
76528,2015,MAZDA,CX-5 GRAND,33427,7,9
76529,2016,MAZDA,CX-5,29228,7,9
76530,2016,MAZDA,CX-5,19389,7,9
76531,2009,MAZDA,TRIBUTE,78280,8,9
76532,2012,MAZDA,CX-9 GRAND,50644,7,9
76533,2015,MAZDA,CX-5,59989,3,9
76534,2017,MAZDA,CX-5 GRAND,8018,3,9
76535,2017,MAZDA,CX-5,5539,6,9
76536,2015,MAZDA,CX-5,25989,6,9
76537,2015,MAZDA,CX-5 GRAND,33710,6,9
76538,2015,MAZDA,CX-5,18708,6,9
76539,2016,MAZDA,CX-5 GRAND,20692,8,9
76540,2017,MAZDA,CX-3,4229,6,9
76541,2015,MAZDA,CX-5,40372,9,9
76542,2016,MAZDA,CX-5 GRAND,47735,8,9
76543,2015,MAZDA,CX-5 GRAND,33427,7,9
76544,2016,MAZDA,CX-5,29228,7,9
76545,2016,MAZDA,CX-5,19389,7,9
76546,2009,MAZDA,TRIBUTE,78280,8,9
76547,2012,MAZDA,CX-9 GRAND,50644,7,9
76548,2015,MAZDA,CX-5,59989,3,9
76549,2017,MAZDA,CX-5 GRAND,8018,3,9
76550,2017,MAZDA,CX-5,5539,6,9
76551,2015,MAZDA,CX-5,25989,6,9
76552,2015,MAZDA,CX-5 GRAND,33710,6,9
76553,2015,MAZDA,CX-5,18708,6,9
76554,2016,MAZDA,CX-5 GRAND,20692,8,9
76555,2017,MAZDA,CX-3,4229,6,9
76556,2015,MAZDA,CX-5,40372,9,9
76557,2016,MAZDA,CX-5 GRAND,47735,8,9
76558,2015,MAZDA,CX-5 GRAND,33427,7,9
76559,2016,MAZDA,CX-5,29228,7,9
76560,2016,MAZDA,CX-5,19389,7,9
76561,2009,MAZDA,TRIBUTE,78280,8,9
76562,2012,MAZDA,CX-9 GRAND,50644,7,9
76563,2015,MAZDA,CX-5,59989,3,9
76564,2017,MAZDA,CX-5 GRAND,8018,3,9
76565,2017,MAZDA,CX-5,5539,6,9
76566,2015,MAZDA,CX-5,25989,6,9
76567,2015,MAZDA,CX-5 GRAND,33710,6,9
76568,2015,MAZDA,CX-5,18708,6,9
76569,2016,MAZDA,CX-5 GRAND,20692,8,9
76570,2017,MAZDA,CX-3,4229,6,9
76571,2015,MAZDA,CX-5,40372,9,9
76572,2016,MAZDA,CX-5 GRAND,47735,8,9
76573,2015,MAZDA,CX-5 GRAND,33427,7,9
76574,2016,MAZDA,CX-5,29228,7,9
76575,2016,MAZDA,CX-5,19389,7,9
76576,2009,MAZDA,TRIBUTE,78280,8,9
76577,2012,MAZDA,CX-9 GRAND,50644,7,9
76578,2015,MAZDA,CX-5,59989,3,9
76579,2017,MAZDA,CX-5 GRAND,8018,3,9
76580,2017,MAZDA,CX-5,5539,6,9
76581,2015,MAZDA,CX-5,25989,6,9
76582,2015,MAZDA,CX-5 GRAND,33710,6,9
76583,2015,MAZDA,CX-5,18708,6,9
76584,2016,MAZDA,CX-5 GRAND,20692,8,9
76585,2017,MAZDA,CX-3,4229,6,9
76586,2015,MAZDA,CX-5,40372,9,9
76587,2016,MAZDA,CX-5 GRAND,47735,8,9
76588,2015,MAZDA,CX-5 GRAND,33427,7,9
76589,2016,MAZDA,CX-5,29228,7,9
76590,2016,MAZDA,CX-5,19389,7,9
76591,2009,MAZDA,TRIBUTE,78280,8,9
76592,2012,MAZDA,CX-9 GRAND,50644,7,9
76593,2015,MAZDA,CX-5,59989,3,9
76594,2017,MAZDA,CX-5 GRAND,8018,3,9
76595,2017,MAZDA,CX-5,5539,6,9
76596,2015,MAZDA,CX-5,25989,6,9
76597,2015,MAZDA,CX-5 GRAND,33710,6,9
76598,2015,MAZDA,CX-5,18708,6,9
76599,2016,MAZDA,CX-5 GRAND,20692,8,9
76600,2017,MAZDA,CX-3,4229,6,9
76601,2015,MAZDA,CX-5,40372,9,9
76602,2016,MAZDA,CX-5 GRAND,47735,8,9
76603,2015,MAZDA,CX-5 GRAND,33427,7,9
76604,2016,MAZDA,CX-5,29228,7,9
76605,2016,MAZDA,CX-5,19389,7,9
76606,2009,MAZDA,TRIBUTE,78280,8,9
76607,2012,MAZDA,CX-9 GRAND,50644,7,9
76608,2015,MAZDA,CX-5,59989,3,9
76609,2017,MAZDA,CX-5 GRAND,8018,3,9
76610,2017,MAZDA,CX-5,5539,6,9
76611,2015,MAZDA,CX-5,25989,6,9
76612,2015,MAZDA,CX-5 GRAND,33710,6,9
76613,2015,MAZDA,CX-5,18708,6,9
76614,2016,MAZDA,CX-5 GRAND,20692,8,9
76615,2017,MAZDA,CX-3,4229,6,9
76616,2015,MAZDA,CX-5,40372,9,9
76617,2016,MAZDA,CX-5 GRAND,47735,8,9
76618,2015,MAZDA,CX-5 GRAND,33427,7,9
76619,2016,MAZDA,CX-5,29228,7,9
76620,2016,MAZDA,CX-5,19389,7,9
76621,2009,MAZDA,TRIBUTE,78280,8,9
76622,2012,MAZDA,CX-9 GRAND,50644,7,9
76623,2015,MAZDA,CX-5,59989,3,9
76624,2017,MAZDA,CX-5 GRAND,8018,3,9
76625,2017,MAZDA,CX-5,5539,6,9
76626,2015,MAZDA,CX-5,25989,6,9
76627,2015,MAZDA,CX-5 GRAND,33710,6,9
76628,2015,MAZDA,CX-5,18708,6,9
76629,2016,MAZDA,CX-5 GRAND,20692,8,9
76630,2017,MAZDA,CX-3,4229,6,9
76631,2015,MAZDA,CX-5,40372,9,9
76632,2016,MAZDA,CX-5 GRAND,47735,8,9
76633,2015,MAZDA,CX-5 GRAND,33427,7,9
76634,2016,MAZDA,CX-5,29228,7,9
76635,2016,MAZDA,CX-5,19389,7,9
76636,2009,MAZDA,TRIBUTE,78280,8,9
76637,2012,MAZDA,CX-9 GRAND,50644,7,9
76638,2015,MAZDA,CX-5,59989,3,9
76639,2017,MAZDA,CX-5 GRAND,8018,3,9
76640,2017,MAZDA,CX-5,5539,6,9
76641,2015,MAZDA,CX-5,25989,6,9
76642,2015,MAZDA,CX-5 GRAND,33710,6,9
76643,2015,MAZDA,CX-5,18708,6,9
76644,2016,MAZDA,CX-5 GRAND,20692,8,9
76645,2017,MAZDA,CX-3,4229,6,9
76646,2015,MAZDA,CX-5,40372,9,9
76647,2016,MAZDA,CX-5 GRAND,47735,8,9
76648,2015,MAZDA,CX-5 GRAND,33427,7,9
76649,2016,MAZDA,CX-5,29228,7,9
76650,2016,MAZDA,CX-5,19389,7,9
76651,2009,MAZDA,TRIBUTE,78280,8,9
76652,2012,MAZDA,CX-9 GRAND,50644,7,9
76653,2015,MAZDA,CX-5,59989,3,9
76654,2017,MAZDA,CX-5 GRAND,8018,3,9
76655,2017,MAZDA,CX-5,5539,6,9
76656,2015,MAZDA,CX-5,25989,6,9
76657,2015,MAZDA,CX-5 GRAND,33710,6,9
76658,2015,MAZDA,CX-5,18708,6,9
76659,2016,MAZDA,CX-5 GRAND,20692,8,9
76660,2017,MAZDA,CX-3,4229,6,9
76661,2015,MAZDA,CX-5,40372,9,9
76662,2016,MAZDA,CX-5 GRAND,47735,8,9
76663,2015,MAZDA,CX-5 GRAND,33427,7,9
76664,2016,MAZDA,CX-5,29228,7,9
76665,2016,MAZDA,CX-5,19389,7,9
76666,2009,MAZDA,TRIBUTE,78280,8,9
76667,2012,MAZDA,CX-9 GRAND,50644,7,9
76668,2015,MAZDA,CX-5,59989,3,9
76669,2017,MAZDA,CX-5 GRAND,8018,3,9
76670,2017,MAZDA,CX-5,5539,6,9
76671,2015,MAZDA,CX-5,25989,6,9
76672,2015,MAZDA,CX-5 GRAND,33710,6,9
76673,2015,MAZDA,CX-5,18708,6,9
76674,2016,MAZDA,CX-5 GRAND,20692,8,9
76675,2017,MAZDA,CX-3,4229,6,9
76676,2015,MAZDA,CX-5,40372,9,9
76677,2016,MAZDA,CX-5 GRAND,47735,8,9
76678,2015,MAZDA,CX-5 GRAND,33427,7,9
76679,2016,MAZDA,CX-5,29228,7,9
76680,2016,MAZDA,CX-5,19389,7,9
76681,2009,MAZDA,TRIBUTE,78280,8,9
76682,2012,MAZDA,CX-9 GRAND,50644,7,9
76683,2015,MAZDA,CX-5,59989,3,9
76684,2017,MAZDA,CX-5 GRAND,8018,3,9
76685,2017,MAZDA,CX-5,5539,6,9
76686,2015,MAZDA,CX-5,25989,6,9
76687,2015,MAZDA,CX-5 GRAND,33710,6,9
76688,2015,MAZDA,CX-5,18708,6,9
76689,2016,MAZDA,CX-5 GRAND,20692,8,9
76690,2017,MAZDA,CX-3,4229,6,9
76691,2015,MAZDA,CX-5,40372,9,9
76692,2016,MAZDA,CX-5 GRAND,47735,8,9
76693,2015,MAZDA,CX-5 GRAND,33427,7,9
76694,2016,MAZDA,CX-5,29228,7,9
76695,2016,MAZDA,CX-5,19389,7,9
76696,2009,MAZDA,TRIBUTE,78280,8,9
76697,2012,MAZDA,CX-9 GRAND,50644,7,9
76698,2015,MAZDA,CX-5,59989,3,9
76699,2017,MAZDA,CX-5 GRAND,8018,3,9
76700,2017,MAZDA,CX-5,5539,6,9
76701,2015,MAZDA,CX-5,25989,6,9
76702,2015,MAZDA,CX-5 GRAND,33710,6,9
76703,2015,MAZDA,CX-5,18708,6,9
76704,2016,MAZDA,CX-5 GRAND,20692,8,9
76705,2017,MAZDA,CX-3,4229,6,9
76706,2015,MAZDA,CX-5,40372,9,9
76707,2016,MAZDA,CX-5 GRAND,47735,8,9
76708,2015,MAZDA,CX-5 GRAND,33427,7,9
76709,2016,MAZDA,CX-5,29228,7,9
76710,2016,MAZDA,CX-5,19389,7,9
76711,2009,MAZDA,TRIBUTE,78280,8,9
76712,2012,MAZDA,CX-9 GRAND,50644,7,9
76713,2015,MAZDA,CX-5,59989,3,9
76714,2017,MAZDA,CX-5 GRAND,8018,3,9
76715,2017,MAZDA,CX-5,5539,6,9
76716,2015,MAZDA,CX-5,25989,6,9
76717,2015,MAZDA,CX-5 GRAND,33710,6,9
76718,2015,MAZDA,CX-5,18708,6,9
76719,2016,MAZDA,CX-5 GRAND,20692,8,9
76720,2017,MAZDA,CX-3,4229,6,9
76721,2015,MAZDA,CX-5,40372,9,9
76722,2016,MAZDA,CX-5 GRAND,47735,8,9
76723,2015,MAZDA,CX-5 GRAND,33427,7,9
76724,2016,MAZDA,CX-5,29228,7,9
76725,2016,MAZDA,CX-5,19389,7,9
76726,2009,MAZDA,TRIBUTE,78280,8,9
76727,2012,MAZDA,CX-9 GRAND,50644,7,9
76728,2015,MAZDA,CX-5,59989,3,9
76729,2017,MAZDA,CX-5 GRAND,8018,3,9
76730,2017,MAZDA,CX-5,5539,6,9
76731,2015,MAZDA,CX-5,25989,6,9
76732,2015,MAZDA,CX-5 GRAND,33710,6,9
76733,2015,MAZDA,CX-5,18708,6,9
76734,2016,MAZDA,CX-5 GRAND,20692,8,9
76735,2017,MAZDA,CX-3,4229,6,9
76736,2015,MAZDA,CX-5,40372,9,9
76737,2016,MAZDA,CX-5 GRAND,47735,8,9
76738,2015,MAZDA,CX-5 GRAND,33427,7,9
76739,2016,MAZDA,CX-5,29228,7,9
76740,2016,MAZDA,CX-5,19389,7,9
76741,2009,MAZDA,TRIBUTE,78280,8,9
76742,2012,MAZDA,CX-9 GRAND,50644,7,9
76743,2015,MAZDA,CX-5,59989,3,9
76744,2017,MAZDA,CX-5 GRAND,8018,3,9
76745,2017,MAZDA,CX-5,5539,6,9
76746,2015,MAZDA,CX-5,25989,6,9
76747,2015,MAZDA,CX-5 GRAND,33710,6,9
76748,2015,MAZDA,CX-5,18708,6,9
76749,2016,MAZDA,CX-5 GRAND,20692,8,9
76750,2017,MAZDA,CX-3,4229,6,9
76751,2015,MAZDA,CX-5,40372,9,9
76752,2016,MAZDA,CX-5 GRAND,47735,8,9
76753,2015,MAZDA,CX-5 GRAND,33427,7,9
76754,2016,MAZDA,CX-5,29228,7,9
76755,2016,MAZDA,CX-5,19389,7,9
76756,2009,MAZDA,TRIBUTE,78280,8,9
76757,2012,MAZDA,CX-9 GRAND,50644,7,9
76758,2015,MAZDA,CX-5,59989,3,9
76759,2017,MAZDA,CX-5 GRAND,8018,3,9
76760,2017,MAZDA,CX-5,5539,6,9
76761,2015,MAZDA,CX-5,25989,6,9
76762,2015,MAZDA,CX-5 GRAND,33710,6,9
76763,2015,MAZDA,CX-5,18708,6,9
76764,2016,MAZDA,CX-5 GRAND,20692,8,9
76765,2017,MAZDA,CX-3,4229,6,9
76766,2015,MAZDA,CX-5,40372,9,9
76767,2016,MAZDA,CX-5 GRAND,47735,8,9
76768,2015,MAZDA,CX-5 GRAND,33427,7,9
76769,2016,MAZDA,CX-5,29228,7,9
76770,2016,MAZDA,CX-5,19389,7,9
76771,2009,MAZDA,TRIBUTE,78280,8,9
76772,2012,MAZDA,CX-9 GRAND,50644,7,9
76773,2015,MAZDA,CX-5,59989,3,9
76774,2017,MAZDA,CX-5 GRAND,8018,3,9
76775,2017,MAZDA,CX-5,5539,6,9
76776,2015,MAZDA,CX-5,25989,6,9
76777,2015,MAZDA,CX-5 GRAND,33710,6,9
76778,2015,MAZDA,CX-5,18708,6,9
76779,2016,MAZDA,CX-5 GRAND,20692,8,9
76780,2017,MAZDA,CX-3,4229,6,9
76781,2015,MAZDA,CX-5,40372,9,9
76782,2016,MAZDA,CX-5 GRAND,47735,8,9
76783,2015,MAZDA,CX-5 GRAND,33427,7,9
76784,2016,MAZDA,CX-5,29228,7,9
76785,2016,MAZDA,CX-5,19389,7,9
76786,2009,MAZDA,TRIBUTE,78280,8,9
76787,2012,MAZDA,CX-9 GRAND,50644,7,9
76788,2015,MAZDA,CX-5,59989,3,9
76789,2017,MAZDA,CX-5 GRAND,8018,3,9
76790,2017,MAZDA,CX-5,5539,6,9
76791,2015,MAZDA,CX-5,25989,6,9
76792,2015,MAZDA,CX-5 GRAND,33710,6,9
76793,2015,MAZDA,CX-5,18708,6,9
76794,2016,MAZDA,CX-5 GRAND,20692,8,9
76795,2017,MAZDA,CX-3,4229,6,9
76796,2015,MAZDA,CX-5,40372,9,9
76797,2016,MAZDA,CX-5 GRAND,47735,8,9
76798,2015,MAZDA,CX-5 GRAND,33427,7,9
76799,2016,MAZDA,CX-5,29228,7,9
76800,2016,MAZDA,CX-5,19389,7,9
76801,2009,MAZDA,TRIBUTE,78280,8,9
76802,2012,MAZDA,CX-9 GRAND,50644,7,9
76803,2015,MAZDA,CX-5,59989,3,9
76804,2017,MAZDA,CX-5 GRAND,8018,3,9
76805,2017,MAZDA,CX-5,5539,6,9
76806,2015,MAZDA,CX-5,25989,6,9
76807,2015,MAZDA,CX-5 GRAND,33710,6,9
76808,2015,MAZDA,CX-5,18708,6,9
76809,2016,MAZDA,CX-5 GRAND,20692,8,9
76810,2017,MAZDA,CX-3,4229,6,9
76811,2015,MAZDA,CX-5,40372,9,9
76812,2016,MAZDA,CX-5 GRAND,47735,8,9
76813,2015,MAZDA,CX-5 GRAND,33427,7,9
76814,2016,MAZDA,CX-5,29228,7,9
76815,2016,MAZDA,CX-5,19389,7,9
76816,2009,MAZDA,TRIBUTE,78280,8,9
76817,2012,MAZDA,CX-9 GRAND,50644,7,9
76818,2015,MAZDA,CX-5,59989,3,9
76819,2017,MAZDA,CX-5 GRAND,8018,3,9
76820,2017,MAZDA,CX-5,5539,6,9
76821,2015,MAZDA,CX-5,25989,6,9
76822,2015,MAZDA,CX-5 GRAND,33710,6,9
76823,2015,MAZDA,CX-5,18708,6,9
76824,2016,MAZDA,CX-5 GRAND,20692,8,9
76825,2017,MAZDA,CX-3,4229,6,9
76826,2015,MAZDA,CX-5,40372,9,9
76827,2016,MAZDA,CX-5 GRAND,47735,8,9
76828,2015,MAZDA,CX-5 GRAND,33427,7,9
76829,2016,MAZDA,CX-5,29228,7,9
76830,2016,MAZDA,CX-5,19389,7,9
76831,2009,MAZDA,TRIBUTE,78280,8,9
76832,2012,MAZDA,CX-9 GRAND,50644,7,9
76833,2015,MAZDA,CX-5,59989,3,9
76834,2017,MAZDA,CX-5 GRAND,8018,3,9
76835,2017,MAZDA,CX-5,5539,6,9
76836,2015,MAZDA,CX-5,25989,6,9
76837,2015,MAZDA,CX-5 GRAND,33710,6,9
76838,2015,MAZDA,CX-5,18708,6,9
76839,2016,MAZDA,CX-5 GRAND,20692,8,9
76840,2017,MAZDA,CX-3,4229,6,9
76841,2015,MAZDA,CX-5,40372,9,9
76842,2016,MAZDA,CX-5 GRAND,47735,8,9
76843,2015,MAZDA,CX-5 GRAND,33427,7,9
76844,2016,MAZDA,CX-5,29228,7,9
76845,2016,MAZDA,CX-5,19389,7,9
76846,2009,MAZDA,TRIBUTE,78280,8,9
76847,2012,MAZDA,CX-9 GRAND,50644,7,9
76848,2015,MAZDA,CX-5,59989,3,9
76849,2017,MAZDA,CX-5 GRAND,8018,3,9
76850,2017,MAZDA,CX-5,5539,6,9
76851,2015,MAZDA,CX-5,25989,6,9
76852,2015,MAZDA,CX-5 GRAND,33710,6,9
76853,2015,MAZDA,CX-5,18708,6,9
76854,2016,MAZDA,CX-5 GRAND,20692,8,9
76855,2017,MAZDA,CX-3,4229,6,9
76856,2015,MAZDA,CX-5,40372,9,9
76857,2016,MAZDA,CX-5 GRAND,47735,8,9
76858,2015,MAZDA,CX-5 GRAND,33427,7,9
76859,2016,MAZDA,CX-5,29228,7,9
76860,2016,MAZDA,CX-5,19389,7,9
76861,2009,MAZDA,TRIBUTE,78280,8,9
76862,2012,MAZDA,CX-9 GRAND,50644,7,9
76863,2015,MAZDA,CX-5,59989,3,9
76864,2017,MAZDA,CX-5 GRAND,8018,3,9
76865,2017,MAZDA,CX-5,5539,6,9
76866,2015,MAZDA,CX-5,25989,6,9
76867,2015,MAZDA,CX-5 GRAND,33710,6,9
76868,2015,MAZDA,CX-5,18708,6,9
76869,2016,MAZDA,CX-5 GRAND,20692,8,9
76870,2017,MAZDA,CX-3,4229,6,9
76871,2015,MAZDA,CX-5,40372,9,9
76872,2016,MAZDA,CX-5 GRAND,47735,8,9
76873,2015,MAZDA,CX-5 GRAND,33427,7,9
76874,2016,MAZDA,CX-5,29228,7,9
76875,2016,MAZDA,CX-5,19389,7,9
76876,2009,MAZDA,TRIBUTE,78280,8,9
76877,2012,MAZDA,CX-9 GRAND,50644,7,9
76878,2015,MAZDA,CX-5,59989,3,9
76879,2017,MAZDA,CX-5 GRAND,8018,3,9
76880,2017,MAZDA,CX-5,5539,6,9
76881,2015,MAZDA,CX-5,25989,6,9
76882,2015,MAZDA,CX-5 GRAND,33710,6,9
76883,2015,MAZDA,CX-5,18708,6,9
76884,2016,MAZDA,CX-5 GRAND,20692,8,9
76885,2017,MAZDA,CX-3,4229,6,9
76886,2015,MAZDA,CX-5,40372,9,9
76887,2016,MAZDA,CX-5 GRAND,47735,8,9
76888,2015,MAZDA,CX-5 GRAND,33427,7,9
76889,2016,MAZDA,CX-5,29228,7,9
76890,2016,MAZDA,CX-5,19389,7,9
76891,2009,MAZDA,TRIBUTE,78280,8,9
76892,2012,MAZDA,CX-9 GRAND,50644,7,9
76893,2015,MAZDA,CX-5,59989,3,9
76894,2017,MAZDA,CX-5 GRAND,8018,3,9
76895,2017,MAZDA,CX-5,5539,6,9
76896,2015,MAZDA,CX-5,25989,6,9
76897,2015,MAZDA,CX-5 GRAND,33710,6,9
76898,2015,MAZDA,CX-5,18708,6,9
76899,2016,MAZDA,CX-5 GRAND,20692,8,9
76900,2017,MAZDA,CX-3,4229,6,9
76901,2015,MAZDA,CX-5,40372,9,9
76902,2016,MAZDA,CX-5 GRAND,47735,8,9
76903,2015,MAZDA,CX-5 GRAND,33427,7,9
76904,2016,MAZDA,CX-5,29228,7,9
76905,2016,MAZDA,CX-5,19389,7,9
76906,2009,MAZDA,TRIBUTE,78280,8,9
76907,2012,MAZDA,CX-9 GRAND,50644,7,9
76908,2015,MAZDA,CX-5,59989,3,9
76909,2017,MAZDA,CX-5 GRAND,8018,3,9
76910,2017,MAZDA,CX-5,5539,6,9
76911,2015,MAZDA,CX-5,25989,6,9
76912,2015,MAZDA,CX-5 GRAND,33710,6,9
76913,2015,MAZDA,CX-5,18708,6,9
76914,2016,MAZDA,CX-5 GRAND,20692,8,9
